price,age,hp_kW,km,Gearing_Type,make_model
14950,2.0,100.0,73600.0,Automatic,Opel Insignia
14990,0.0,66.0,8.0,Automatic,Opel Corsa
18450,1.0,110.0,22700.0,Automatic,Opel Astra
18660,0.0,81.0,1647.3626086956522,Manual,Opel Astra
11490,3.0,100.0,97400.0,Automatic,Opel Insignia
23300,0.0,85.0,80.0,Manual,Audi A3
18950,2.0,100.0,56000.0,Automatic,Opel Insignia
14300,1.0,81.0,18996.0,Manual,Opel Astra
16690,1.0,100.0,28605.0,Automatic,Opel Astra
24100,0.0,85.0,1647.3626086956522,Automatic,Audi A3
26830,0.0,85.0,5000.0,Automatic,Audi A1
31318,0.0,100.0,1647.3626086956522,Manual,Opel Insignia
26740,0.0,85.0,7500.0,Automatic,Audi A1
19000,1.0,85.0,41000.0,Manual,Audi A3
11980,1.0,66.0,800.0,Automatic,Opel Corsa
18690,0.0,77.0,10.0,Manual,Opel Astra
32995,0.0,147.0,1.0,Automatic,Opel Insignia
26490,0.0,110.0,10.0,Automatic,Opel Astra
9965,1.0,51.0,16920.0,Manual,Opel Corsa
13800,2.0,66.0,13500.0,Automatic,Renault Clio
21500,3.0,147.0,133050.0,Automatic,Renault Espace
8990,2.0,55.0,40681.0,Manual,Renault Clio
7650,3.0,51.0,137058.0,Manual,Opel Corsa
13900,3.0,66.0,84500.0,Manual,Audi A1
10500,3.0,81.0,91000.0,Manual,Opel Astra
24990,3.0,118.0,105121.0,Automatic,Renault Espace
21100,0.0,85.0,1.0,Manual,Audi A3
21900,1.0,85.0,23633.0,Automatic,Audi A3
7880,3.0,51.0,47697.0,Manual,Opel Corsa
19900,1.0,103.0,26500.0,Manual,Opel Insignia
9990,0.0,56.0,1647.3626086956522,Manual,Renault Clio
11900,2.0,81.0,80274.0,Manual,Opel Astra
12955,2.0,81.0,37527.0,Manual,Opel Astra
12999,3.0,110.0,186000.0,Automatic,Audi A3
29995,0.0,147.0,1.0,Automatic,Opel Insignia
37690,0.0,154.0,5.0,Automatic,Opel Insignia
11990,2.0,81.0,64000.0,Manual,Opel Astra
15450,3.0,81.0,107838.0,Manual,Audi A3
27500,2.0,110.0,38000.0,Semi-automatic,Audi A3
26900,0.0,85.0,1500.0,Automatic,Audi A1
7000,3.0,55.0,121328.0,Manual,Renault Clio
32995,0.0,147.0,1.0,Automatic,Opel Insignia
34950,0.0,147.0,10.0,Manual,Opel Insignia
21978,0.0,85.0,10.0,Manual,Audi A3
25899,0.0,110.0,4899.0,Automatic,Opel Astra
18490,1.0,164.0,10564.0,Automatic,Renault Clio
23021,1.0,162.0,10.0,Automatic,Renault Clio
28990,0.0,147.0,4900.0,Automatic,Audi A1
11400,0.0,66.0,1.0,Manual,Renault Clio
7850,3.0,55.0,115249.0,Manual,Opel Corsa
44970,0.0,121.0,1698.0,Manual,Opel Insignia
23650,0.0,85.0,1647.3626086956522,Manual,Audi A3
21750,1.0,85.0,34000.0,Manual,Audi A3
14980,2.0,88.0,48918.0,Manual,Opel Insignia
10499,0.0,51.0,325.0,Manual,Opel Corsa
46490,0.0,165.0,1000.0,Automatic,Renault Espace
13990,3.0,125.0,125000.0,Manual,Opel Insignia
15950,2.0,66.0,12571.0,Manual,Audi A1
11490,2.0,125.0,99000.0,Automatic,Opel Insignia
13720,3.0,66.0,62400.0,Manual,Audi A1
11990,3.0,70.0,100000.0,Manual,Audi A1
10990,1.0,66.0,25050.0,Automatic,Opel Corsa
9700,2.0,55.0,43000.0,Manual,Renault Clio
15500,3.0,81.0,123226.0,Manual,Audi A3
11250,0.0,56.0,5.0,Manual,Renault Clio
23825,1.0,121.0,19705.0,Automatic,Opel Insignia
26900,1.0,118.0,2748.0,Automatic,Renault Espace
15909,2.0,100.0,20346.0,Manual,Opel Insignia
22880,0.0,85.0,9700.0,Manual,Audi A1
8800,2.0,55.0,110733.0,Manual,Renault Clio
24070,0.0,104.0,1.0,Manual,Opel Insignia
21900,2.0,85.0,22500.0,Automatic,Audi A3
14470,3.0,70.0,48800.0,Automatic,Audi A1
19000,2.0,110.0,32373.0,Automatic,Audi A3
24375,0.0,85.0,44.0,Manual,Audi A3
16490,0.0,66.0,5.0,Manual,Opel Astra
16480,1.0,66.0,16310.0,Manual,Audi A1
25555,0.0,162.0,1647.3626086956522,Automatic,Renault Clio
19900,2.0,125.0,85211.0,Automatic,Opel Insignia
17850,2.0,125.0,14040.0,Automatic,Opel Insignia
24850,0.0,85.0,10.0,Manual,Audi A3
16990,0.0,92.0,7.0,Manual,Opel Astra
14990,2.0,125.0,72728.0,Manual,Opel Insignia
16750,1.0,100.0,5750.0,Automatic,Opel Astra
19930,1.0,70.0,7650.0,Automatic,Audi A1
8490,3.0,54.0,49178.0,Manual,Renault Clio
29070,0.0,125.0,1647.3626086956522,Manual,Opel Insignia
16000,3.0,81.0,91236.0,Automatic,Audi A3
13500,3.0,92.0,109571.0,Manual,Audi A3
19400,1.0,103.0,3095.0,Manual,Opel Insignia
25539,0.0,110.0,1.0,Automatic,Audi A3
16500,2.0,100.0,67000.0,Automatic,Opel Astra
20455,3.0,118.0,68570.0,Automatic,Renault Espace
16998,2.0,100.0,47563.0,Automatic,Opel Astra
24200,0.0,85.0,10.0,Manual,Audi A3
9570,3.0,81.0,127037.0,Manual,Opel Astra
10490,0.0,56.0,500.0,Manual,Renault Clio
13489,3.0,100.0,82743.0,Manual,Opel Insignia
7700,2.0,51.0,63000.0,Manual,Opel Corsa
14213,0.0,66.0,10.0,Automatic,Opel Corsa
33900,1.0,85.0,1.0,Semi-automatic,Audi A1
9400,2.0,54.0,45000.0,Manual,Renault Clio
18000,3.0,81.0,80000.0,Automatic,Audi A3
8500,2.0,66.0,30000.0,Manual,Renault Clio
18980,1.0,110.0,17890.0,Automatic,Opel Astra
20550,1.0,85.0,1085.0,Manual,Audi A3
20000,1.0,66.0,26000.0,Automatic,Audi A1
30900,2.0,110.0,468.0,Semi-automatic,Audi A3
9650,3.0,81.0,95848.0,Manual,Opel Astra
10900,0.0,56.0,1647.3626086956522,Manual,Renault Clio
13890,3.0,81.0,45450.0,Manual,Audi A3
22959,0.0,85.0,1647.3626086956522,Manual,Audi A1
19990,1.0,103.0,20066.0,Manual,Opel Insignia
21000,3.0,118.0,93768.0,Automatic,Renault Espace
15300,2.0,100.0,73191.0,Automatic,Opel Insignia
13790,3.0,66.0,57000.0,Manual,Audi A1
10900,2.0,66.0,6537.0,Semi-automatic,Opel Corsa
17970,2.0,85.0,6257.0,Automatic,Audi A1
6790,3.0,66.0,104656.0,Manual,Renault Clio
7300,3.0,66.0,120000.0,Manual,Renault Clio
17978,1.0,110.0,22292.0,Automatic,Opel Astra
17200,3.0,110.0,73484.0,Automatic,Audi A3
8990,1.0,55.0,100.0,Manual,Opel Corsa
18490,0.0,66.0,10.0,Automatic,Opel Corsa
15500,3.0,81.0,123226.0,Manual,Audi A3
13990,3.0,100.0,62000.0,Automatic,Opel Astra
7800,3.0,66.0,139500.0,Manual,Renault Clio
19500,0.0,110.0,3.0,Automatic,Opel Astra
14900,3.0,118.0,141522.0,Automatic,Renault Espace
18864,1.0,110.0,19800.0,Automatic,Opel Astra
13500,2.0,70.0,100000.0,Manual,Audi A1
7490,3.0,51.0,55155.0,Manual,Opel Corsa
18690,0.0,66.0,5.0,Manual,Opel Astra
10250,2.0,81.0,105000.0,Manual,Opel Astra
9490,1.0,54.0,39250.0,Manual,Renault Clio
16475,0.0,66.0,10.0,Automatic,Opel Corsa
23890,1.0,125.0,29357.0,Automatic,Opel Insignia
22750,0.0,85.0,17500.0,Manual,Audi A3
15550,1.0,77.0,6438.0,Automatic,Opel Astra
10999,0.0,66.0,1.0,Manual,Opel Corsa
15900,3.0,70.0,41500.0,Automatic,Audi A1
27410,0.0,110.0,5.0,Automatic,Audi A3
29990,1.0,119.0,9293.0,Automatic,Renault Espace
12990,3.0,110.0,179000.0,Manual,Audi A3
10250,0.0,51.0,22.0,Manual,Opel Corsa
16472,1.0,60.0,3053.0,Manual,Audi A1
19900,1.0,85.0,26144.0,Automatic,Audi A1
10990,0.0,55.0,1.0,Manual,Renault Clio
7990,2.0,51.0,3950.0,Manual,Opel Corsa
19875,1.0,92.0,13011.0,Automatic,Audi A1
10990,0.0,66.0,250.0,Manual,Opel Corsa
11290,2.0,66.0,69266.0,Automatic,Opel Corsa
7350,3.0,51.0,57971.0,Manual,Opel Corsa
17444,1.0,70.0,7300.0,Automatic,Audi A1
17220,2.0,85.0,50438.0,Manual,Audi A3
27450,0.0,110.0,1647.3626086956522,Automatic,Audi A3
8490,2.0,66.0,32084.0,Manual,Opel Corsa
9290,3.0,70.0,111000.0,Manual,Opel Astra
10450,1.0,66.0,28000.0,Manual,Renault Clio
12980,3.0,125.0,156184.0,Automatic,Opel Insignia
63477,0.0,147.0,8.0,Automatic,Renault Espace
25490,2.0,147.0,49606.0,Automatic,Renault Espace
31900,0.0,85.0,10.0,Semi-automatic,Audi A3
14900,3.0,81.0,131290.0,Manual,Audi A3
14900,1.0,92.0,24987.0,Manual,Opel Astra
19490,2.0,100.0,30339.0,Automatic,Opel Insignia
14990,1.0,92.0,16950.0,Manual,Opel Astra
14380,3.0,70.0,16988.0,Manual,Audi A1
21990,1.0,92.0,10000.0,Automatic,Audi A1
18990,0.0,66.0,1647.3626086956522,Manual,Opel Astra
24970,0.0,85.0,12000.0,Manual,Audi A3
17930,3.0,81.0,72288.0,Automatic,Audi A3
18900,1.0,85.0,14878.0,Automatic,Audi A1
22150,1.0,85.0,24145.0,Automatic,Audi A3
13990,3.0,101.0,69511.0,Manual,Opel Insignia
14950,3.0,66.0,70000.0,Automatic,Audi A1
8790,1.0,66.0,19000.0,Manual,Opel Corsa
15960,3.0,70.0,34400.0,Automatic,Audi A1
18950,0.0,70.0,1.0,Manual,Audi A1
14200,3.0,66.0,49298.0,Manual,Audi A1
32995,0.0,147.0,1.0,Automatic,Opel Insignia
27900,2.0,118.0,13002.0,Automatic,Renault Espace
15450,1.0,81.0,12433.0,Manual,Opel Astra
23988,0.0,85.0,10.0,Automatic,Audi A3
11900,2.0,74.0,29000.0,Manual,Opel Astra
21815,0.0,110.0,1.0,Automatic,Opel Astra
13390,2.0,87.0,31356.0,Automatic,Renault Clio
21500,2.0,100.0,21276.0,Automatic,Opel Insignia
28990,0.0,85.0,4500.0,Automatic,Audi A1
10550,3.0,100.0,112388.0,Automatic,Opel Astra
20980,1.0,125.0,23200.0,Manual,Opel Insignia
29975,0.0,165.0,15.0,Automatic,Renault Espace
18450,1.0,103.0,23624.0,Manual,Opel Insignia
15980,3.0,110.0,53735.0,Automatic,Opel Astra
14900,2.0,66.0,4523.0,Automatic,Renault Clio
13700,3.0,70.0,56539.0,Manual,Audi A1
13990,2.0,70.0,21200.0,Manual,Audi A1
17300,2.0,110.0,50000.0,Manual,Audi A3
9999,1.0,54.0,14039.0,Manual,Renault Clio
10506,0.0,54.0,1.0,Manual,Renault Clio
22950,1.0,121.0,26995.0,Automatic,Opel Insignia
16500,3.0,81.0,56000.0,Semi-automatic,Audi A3
17900,3.0,81.0,42800.0,Automatic,Audi A3
22500,1.0,85.0,14270.0,Automatic,Audi A3
15480,2.0,66.0,19550.0,Manual,Audi A1
24979,0.0,110.0,4500.0,Automatic,Opel Astra
26990,0.0,85.0,1647.3626086956522,Automatic,Audi A1
15970,3.0,100.0,64000.0,Automatic,Opel Astra
11630,3.0,66.0,110715.0,Manual,Audi A1
23950,0.0,85.0,100.0,Automatic,Audi A1
12990,2.0,78.0,53887.0,Manual,Opel Astra
7800,3.0,51.0,133081.0,Manual,Opel Corsa
42475,0.0,125.0,10.0,Manual,Opel Insignia
15900,3.0,81.0,32472.0,Manual,Audi A3
18390,2.0,103.0,14400.0,Manual,Opel Insignia
18490,0.0,66.0,1647.3626086956522,Manual,Opel Astra
10950,0.0,66.0,8.0,Manual,Opel Corsa
13500,3.0,81.0,155000.0,Automatic,Audi A3
20400,2.0,85.0,31000.0,Semi-automatic,Audi A3
25409,0.0,110.0,1.0,Manual,Audi A3
40990,0.0,125.0,1000.0,Automatic,Opel Insignia
15750,2.0,70.0,9767.0,Manual,Audi A1
16250,3.0,70.0,37000.0,Automatic,Audi A1
11400,3.0,100.0,124200.0,Automatic,Opel Insignia
16445,1.0,66.0,22511.0,Manual,Audi A1
16780,3.0,81.0,77646.0,Automatic,Audi A3
14990,3.0,66.0,49351.0,Automatic,Audi A1
6000,2.0,55.0,35000.0,Manual,Renault Clio
13980,1.0,66.0,25249.0,Automatic,Opel Corsa
10800,0.0,56.0,5.0,Manual,Renault Clio
13900,3.0,66.0,56989.0,Manual,Audi A1
10900,3.0,100.0,84900.0,Automatic,Opel Insignia
12777,1.0,66.0,26300.0,Automatic,Opel Corsa
16500,1.0,66.0,22200.0,Manual,Audi A1
18999,1.0,85.0,38139.0,Manual,Audi A3
50170,0.0,147.0,1647.3626086956522,Automatic,Renault Espace
15090,3.0,85.0,63668.0,Automatic,Audi A1
14500,3.0,100.0,52000.0,Automatic,Opel Astra
18250,1.0,110.0,18649.0,Automatic,Opel Astra
23490,0.0,85.0,10.0,Manual,Audi A3
17500,2.0,100.0,16300.0,Manual,Opel Insignia
13100,1.0,92.0,30932.0,Manual,Opel Astra
11900,3.0,100.0,118000.0,Manual,Opel Insignia
17490,3.0,110.0,83994.0,Automatic,Audi A3
31690,0.0,121.0,300.0,Automatic,Opel Insignia
17900,3.0,81.0,87999.0,Automatic,Audi A3
21900,1.0,85.0,4800.0,Automatic,Audi A3
22500,1.0,85.0,20979.0,Automatic,Audi A3
6400,3.0,51.0,55568.0,Manual,Opel Corsa
15490,1.0,67.0,10.0,Automatic,Renault Clio
17990,2.0,85.0,26510.0,Manual,Audi A3
21300,1.0,85.0,22662.0,Automatic,Audi A3
23139,0.0,85.0,1.0,Manual,Audi A3
26488,0.0,110.0,10.0,Automatic,Audi A3
27000,2.0,85.0,30000.0,Semi-automatic,Audi A3
20900,2.0,92.0,6630.0,Automatic,Audi A1
15450,3.0,81.0,77500.0,Manual,Audi A3
14480,1.0,92.0,34000.0,Manual,Opel Astra
10979,0.0,51.0,10.0,Manual,Opel Corsa
35979,0.0,125.0,3900.0,Automatic,Opel Insignia
9300,1.0,66.0,58400.0,Manual,Opel Corsa
12445,2.0,82.0,96519.0,Manual,Opel Astra
22300,1.0,85.0,11436.0,Automatic,Audi A3
7850,3.0,55.0,115249.0,Manual,Opel Corsa
31890,0.0,147.0,300.0,Automatic,Opel Astra
34170,0.0,118.0,10.0,Automatic,Renault Espace
15900,2.0,70.0,21900.0,Manual,Audi A1
8190,2.0,55.0,115000.0,Manual,Renault Clio
14350,1.0,66.0,10300.0,Automatic,Opel Corsa
17900,3.0,81.0,110812.0,Automatic,Audi A3
19990,2.0,81.0,47967.0,Automatic,Audi A3
12530,2.0,81.0,33627.0,Manual,Opel Astra
13980,2.0,87.0,23850.0,Automatic,Renault Clio
10300,1.0,66.0,19400.0,Manual,Renault Clio
21450,2.0,85.0,3277.0,Automatic,Audi A3
11890,3.0,70.0,73945.0,Manual,Audi A1
11875,2.0,125.0,81423.0,Automatic,Opel Insignia
15991,0.0,66.0,51.0,Automatic,Opel Corsa
24500,0.0,85.0,1647.3626086956522,Manual,Audi A3
30390,0.0,110.0,30.0,Automatic,Opel Astra
6950,0.0,66.0,1647.3626086956522,Manual,Renault Clio
14250,1.0,66.0,8039.0,Automatic,Opel Corsa
29900,0.0,100.0,100.0,Automatic,Opel Insignia
10950,3.0,100.0,76000.0,Manual,Opel Insignia
23620,0.0,77.0,10.0,Automatic,Opel Astra
8490,1.0,55.0,39990.0,Manual,Renault Clio
11450,0.0,56.0,150.0,Manual,Renault Clio
14290,2.0,101.0,34780.0,Manual,Opel Insignia
27490,1.0,162.0,2700.0,Automatic,Renault Clio
11295,3.0,100.0,105000.0,Automatic,Opel Insignia
11889,1.0,66.0,22729.0,Automatic,Opel Corsa
22290,0.0,110.0,1.0,Automatic,Audi A3
25900,0.0,85.0,10.0,Automatic,Audi A3
15975,2.0,110.0,79300.0,Manual,Audi A3
25490,0.0,85.0,6000.0,Automatic,Audi A3
8500,2.0,66.0,19643.0,Manual,Opel Corsa
24500,0.0,110.0,10.0,Manual,Audi A3
14990,3.0,81.0,88000.0,Manual,Audi A3
24257,0.0,120.0,1647.3626086956522,Manual,Opel Insignia
20000,1.0,85.0,14613.0,Manual,Audi A3
15680,1.0,85.0,22627.0,Manual,Audi A1
15500,3.0,81.0,123226.0,Manual,Audi A3
9950,1.0,54.0,3750.0,Manual,Renault Clio
13950,3.0,92.0,121510.0,Automatic,Audi A3
17173,0.0,70.0,1647.3626086956522,Manual,Audi A1
21550,1.0,85.0,16630.0,Automatic,Audi A3
10900,0.0,51.0,50.0,Manual,Opel Corsa
24900,3.0,118.0,91883.0,Semi-automatic,Renault Espace
10870,3.0,81.0,95000.0,Manual,Opel Astra
16989,1.0,110.0,23685.0,Automatic,Opel Astra
16980,1.0,85.0,25743.0,Manual,Audi A1
10750,0.0,55.0,7.0,Manual,Renault Clio
18980,0.0,92.0,1000.0,Manual,Opel Astra
20990,1.0,121.0,28881.0,Automatic,Opel Insignia
24900,0.0,85.0,80.0,Automatic,Audi A3
12900,3.0,100.0,76000.0,Manual,Opel Insignia
26300,0.0,85.0,85.0,Automatic,Audi A3
14900,1.0,100.0,14900.0,Manual,Opel Astra
12980,2.0,70.0,11284.0,Manual,Opel Astra
20000,3.0,81.0,90000.0,Semi-automatic,Audi A3
21900,1.0,85.0,17985.0,Automatic,Audi A3
17990,3.0,239.0,145000.0,Automatic,Opel Insignia
19999,2.0,81.0,24400.0,Automatic,Audi A3
25490,2.0,147.0,49606.0,Automatic,Renault Espace
29995,0.0,147.0,1.0,Automatic,Opel Insignia
22000,2.0,81.0,29000.0,Semi-automatic,Audi A3
18990,0.0,92.0,25.0,Manual,Opel Astra
25300,0.0,85.0,137.0,Automatic,Audi A3
22530,0.0,70.0,1647.3626086956522,Manual,Audi A1
23490,3.0,118.0,60800.0,Automatic,Renault Espace
25864,0.0,120.0,1647.3626086956522,Automatic,Opel Insignia
16800,0.0,92.0,10.0,Manual,Opel Astra
16900,3.0,71.0,47750.0,Automatic,Audi A1
8700,2.0,55.0,131494.0,Manual,Renault Clio
27980,0.0,85.0,1647.3626086956522,Automatic,Audi A1
21790,1.0,85.0,7900.0,Manual,Audi A3
12888,3.0,60.0,23337.0,Manual,Audi A1
10990,0.0,55.0,1.0,Manual,Renault Clio
18750,1.0,103.0,24964.0,Manual,Opel Insignia
21500,0.0,70.0,1.0,Manual,Audi A1
34990,1.0,165.0,2001.0,Automatic,Renault Espace
13000,2.0,81.0,36792.0,Automatic,Audi A3
15970,1.0,66.0,16692.0,Manual,Audi A1
12450,3.0,125.0,128980.0,Manual,Opel Insignia
16450,0.0,66.0,40.0,Automatic,Opel Corsa
28990,0.0,100.0,3.0,Manual,Opel Insignia
21790,0.0,85.0,5000.0,Automatic,Audi A1
25489,0.0,110.0,20.0,Manual,Audi A3
19850,0.0,85.0,2900.0,Manual,Audi A1
15699,2.0,85.0,108000.0,Manual,Audi A3
15199,0.0,66.0,5000.0,Automatic,Opel Corsa
23021,1.0,162.0,50.0,Automatic,Renault Clio
23400,0.0,100.0,875.0,Automatic,Opel Astra
27980,0.0,85.0,1647.3626086956522,Automatic,Audi A1
15980,2.0,70.0,15648.0,Manual,Audi A1
10450,1.0,66.0,29300.0,Manual,Renault Clio
15900,3.0,110.0,158500.0,Automatic,Audi A3
18800,1.0,103.0,26144.0,Manual,Opel Insignia
20999,2.0,125.0,34700.0,Automatic,Opel Insignia
10984,0.0,55.0,1647.3626086956522,Manual,Renault Clio
20900,1.0,85.0,6746.0,Manual,Audi A3
12980,2.0,110.0,32831.0,Automatic,Opel Astra
25490,2.0,147.0,49606.0,Automatic,Renault Espace
20890,1.0,121.0,23100.0,Manual,Opel Insignia
12900,2.0,125.0,103000.0,Automatic,Opel Insignia
24888,0.0,162.0,1647.3626086956522,Automatic,Renault Clio
19800,1.0,100.0,7765.0,Manual,Opel Insignia
13900,3.0,66.0,45521.0,Manual,Audi A1
26995,3.0,147.0,40000.0,Automatic,Renault Espace
26188,0.0,110.0,10.0,Automatic,Audi A3
14500,2.0,70.0,25700.0,Manual,Audi A1
16950,1.0,66.0,22900.0,Manual,Audi A1
19900,2.0,125.0,29000.0,Automatic,Opel Insignia
21750,0.0,70.0,390.0,Manual,Audi A1
14879,1.0,77.0,15000.0,Manual,Opel Astra
8950,2.0,66.0,45700.0,Manual,Opel Corsa
15974,0.0,81.0,1647.3626086956522,Manual,Opel Astra
19490,2.0,100.0,14800.0,Automatic,Opel Insignia
11100,0.0,51.0,1.0,Manual,Opel Corsa
11390,0.0,56.0,1647.3626086956522,Manual,Renault Clio
19440,1.0,85.0,34194.0,Manual,Audi A3
18290,3.0,81.0,47400.0,Automatic,Audi A3
15900,2.0,66.0,38000.0,Manual,Audi A1
14500,3.0,100.0,57000.0,Manual,Opel Insignia
8250,3.0,70.0,121143.0,Manual,Opel Astra
22250,0.0,85.0,100.0,Manual,Audi A1
23485,0.0,110.0,1.0,Manual,Audi A3
19590,1.0,103.0,14420.0,Manual,Opel Insignia
52711,0.0,165.0,11.0,Automatic,Renault Espace
9600,2.0,54.0,7000.0,Manual,Renault Clio
25990,3.0,147.0,33500.0,Automatic,Renault Espace
18450,1.0,110.0,19929.0,Automatic,Opel Astra
16890,2.0,101.0,65500.0,Manual,Opel Insignia
20590,0.0,70.0,9900.0,Manual,Audi A1
8590,3.0,100.0,115785.0,Manual,Opel Astra
17970,1.0,110.0,27472.0,Automatic,Opel Astra
14300,3.0,70.0,57337.0,Manual,Audi A1
21990,2.0,121.0,13990.0,Automatic,Opel Insignia
14290,2.0,101.0,34780.0,Manual,Opel Insignia
23990,0.0,85.0,10.0,Manual,Audi A3
26500,0.0,85.0,20.0,Semi-automatic,Audi A1
24500,0.0,85.0,1647.3626086956522,Automatic,Audi A3
19000,2.0,110.0,57000.0,Manual,Audi A3
11985,3.0,66.0,10409.0,Automatic,Opel Corsa
13950,3.0,103.0,71500.0,Manual,Opel Insignia
15440,0.0,66.0,10.0,Automatic,Opel Corsa
28500,1.0,118.0,20900.0,Automatic,Renault Espace
23988,0.0,110.0,10.0,Manual,Audi A3
18950,0.0,76.0,6911.0,Manual,Opel Astra
11000,0.0,51.0,1.0,Manual,Opel Corsa
19500,0.0,70.0,50.0,Manual,Audi A1
25693,0.0,122.0,1.0,Automatic,Opel Insignia
10500,3.0,81.0,91183.0,Manual,Opel Astra
9900,1.0,66.0,29950.0,Manual,Opel Corsa
15490,2.0,70.0,23100.0,Manual,Audi A1
18750,2.0,125.0,25358.0,Manual,Opel Insignia
10900,3.0,118.0,99500.0,Manual,Opel Astra
9800,3.0,81.0,100000.0,Manual,Opel Astra
21435,0.0,85.0,15.0,Manual,Audi A1
15090,3.0,85.0,63668.0,Automatic,Audi A1
16261,1.0,66.0,26126.0,Manual,Audi A1
18900,2.0,125.0,21903.0,Manual,Opel Insignia
52120,0.0,147.0,8.0,Manual,Opel Insignia
9490,3.0,100.0,125427.0,Manual,Opel Astra
15400,2.0,70.0,17873.0,Manual,Audi A1
26900,0.0,85.0,1000.0,Semi-automatic,Audi A1
15900,0.0,70.0,3000.0,Manual,Audi A1
9999,1.0,55.0,18035.130066815145,Manual,Renault Clio
20890,1.0,125.0,15515.0,Manual,Opel Insignia
22490,0.0,70.0,10.0,Manual,Audi A1
30790,0.0,100.0,3300.0,Manual,Opel Insignia
15750,3.0,81.0,87330.0,Manual,Audi A3
34490,0.0,100.0,1500.0,Manual,Opel Insignia
25490,2.0,118.0,66984.0,Automatic,Renault Espace
29200,0.0,100.0,1.0,Manual,Opel Insignia
12850,2.0,100.0,67000.0,Manual,Opel Astra
33470,0.0,100.0,5555.0,Automatic,Opel Astra
10490,3.0,70.0,90000.0,Manual,Opel Astra
23200,0.0,85.0,1.0,Automatic,Audi A3
11290,0.0,56.0,5.0,Manual,Renault Clio
7790,3.0,55.0,39836.0,Manual,Renault Clio
20000,1.0,100.0,15541.0,Manual,Opel Insignia
26999,0.0,85.0,82.0,Automatic,Audi A3
11990,1.0,66.0,12980.0,Automatic,Opel Corsa
15700,3.0,81.0,101000.0,Manual,Audi A3
28200,2.0,118.0,41300.0,Automatic,Renault Espace
24750,0.0,110.0,100.0,Automatic,Opel Astra
14990,0.0,66.0,1364.0,Manual,Opel Astra
17790,2.0,184.0,37902.0,Automatic,Opel Insignia
9700,2.0,55.0,30000.0,Manual,Renault Clio
22999,0.0,85.0,1647.3626086956522,Manual,Audi A3
36330,1.0,118.0,10.0,Automatic,Renault Espace
18680,1.0,110.0,29017.0,Automatic,Opel Astra
13495,3.0,87.0,37600.0,Automatic,Renault Clio
13400,3.0,66.0,88497.0,Manual,Audi A1
32900,0.0,118.0,1.0,Automatic,Renault Espace
21480,1.0,85.0,11279.0,Manual,Audi A3
17990,0.0,77.0,5.0,Manual,Opel Astra
21900,1.0,85.0,17000.0,Automatic,Audi A3
9700,2.0,55.0,30000.0,Manual,Renault Clio
28990,0.0,85.0,12.0,Automatic,Audi A1
38450,1.0,110.0,13800.0,Semi-automatic,Audi A3
8950,2.0,66.0,42000.0,Manual,Opel Corsa
27990,0.0,100.0,2207.0,Automatic,Opel Insignia
15000,3.0,81.0,101000.0,Automatic,Audi A3
17500,2.0,87.0,48752.0,Automatic,Renault Clio
24590,0.0,85.0,10.0,Manual,Audi A3
14550,3.0,110.0,110747.0,Manual,Audi A3
22880,1.0,125.0,27300.0,Automatic,Opel Insignia
18890,2.0,85.0,24018.0,Manual,Audi A3
12990,1.0,66.0,4306.0,Automatic,Opel Corsa
29385,1.0,165.0,21123.0,Automatic,Renault Espace
21090,0.0,85.0,1647.3626086956522,Manual,Audi A1
28480,0.0,85.0,1647.3626086956522,Automatic,Audi A1
24920,0.0,110.0,10.0,Manual,Audi A3
17990,1.0,100.0,23168.0,Automatic,Opel Astra
7450,3.0,51.0,38638.0,Manual,Opel Corsa
15990,1.0,60.0,17365.0,Manual,Audi A1
18000,2.0,81.0,30000.0,Manual,Audi A3
13980,2.0,125.0,119726.0,Automatic,Opel Insignia
20900,1.0,100.0,19250.0,Automatic,Opel Insignia
15065,3.0,92.0,88268.0,Manual,Audi A3
16730,2.0,100.0,34700.0,Manual,Opel Insignia
20980,0.0,70.0,9900.0,Manual,Audi A1
23990,0.0,85.0,6.0,Manual,Audi A3
13900,3.0,100.0,98539.0,Manual,Opel Insignia
36680,0.0,121.0,4000.0,Automatic,Opel Insignia
8600,3.0,88.0,185000.0,Manual,Opel Insignia
8700,3.0,81.0,85000.0,Manual,Opel Astra
21700,1.0,85.0,16171.0,Automatic,Audi A3
18800,2.0,81.0,43000.0,Manual,Audi A3
15980,1.0,60.0,8217.0,Manual,Audi A1
41395,0.0,147.0,5000.0,Automatic,Renault Espace
20950,2.0,100.0,25550.0,Automatic,Opel Insignia
20989,1.0,121.0,18026.0,Manual,Opel Insignia
10950,2.0,100.0,88000.0,Manual,Opel Insignia
9840,1.0,54.0,11542.0,Manual,Renault Clio
9791,1.0,51.0,51.0,Manual,Opel Corsa
22400,1.0,85.0,28000.0,Semi-automatic,Audi A3
17880,3.0,92.0,62073.0,Automatic,Audi A3
11300,0.0,66.0,5.0,Manual,Opel Corsa
15850,3.0,66.0,69900.0,Automatic,Audi A1
25340,0.0,110.0,20.0,Manual,Audi A3
15970,3.0,125.0,68420.0,Automatic,Opel Insignia
33300,0.0,118.0,10.0,Automatic,Renault Espace
14800,3.0,81.0,150000.0,Semi-automatic,Audi A3
11700,3.0,66.0,33450.0,Automatic,Opel Corsa
12990,1.0,66.0,21100.0,Automatic,Opel Corsa
